Réseau Social,Class,Commentaire client,category,urgent
Facebook,"Questions, demandes d’information et d'assistance",متى يتم تزويد الوكالات ب. ل مودام الألياف البصرية ؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",وحنا جماعة ADSL تابعين للجزائر ؟؟!!!,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",متى يتم توفير مودام فيبر لزبائنكم الكرام ؟؟؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",وينتا تجيبو لينا ليمودام نتاع الفيبر لولاية المنيعة,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",C’est pour quand les modem qui sont absents depuis 9mois,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",المصالح التقنية لمعالجة الاعطال هل ستكون في الخدمة!!!,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",جبتوا لمودم فيبر,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",شكراا لكم على هده المبادرة بصح اعلاش راح تفتحو بالجمعة هنا السؤال مطروح ؟اتمنى ان تكون بخصوص توفير لي مودام,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",هل توجد عروض لنهاية هذه السنة ؟؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",Khawti li3ando wahad fi Tipaza ya3tili nmr,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",وش كاين بالجمعه,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",et les promo fin d année,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",اعطونا العروض .. خلونا من مفتوح ومغلوق,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",طلبنا الوحيد توفير مودام فيبر لزبائنكم,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",من فضلكم ممكن نطلب خدمة الألياف البصرية لي فقط,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",ياو خصنا ADSL او fibre,negative,0
Facebook,"Questions, demandes d’information et d'assistance",خصني مودام 4جي,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",التجارية او التقنية,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",عرض ترويجي تاع مودام يخصنا,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",حنا راه عندنا ادياسال.مزال مبدلوهش فايبر.كيفاه نديرو,interrogative,0
Instagram,"Questions, demandes d’information et d'assistance",والمودام كيفاه حكايتو !!!,interrogative,0
Instagram,"Questions, demandes d’information et d'assistance",معسكر؟,interrogative,0
Instagram,"Questions, demandes d’information et d'assistance","Comptez-vous nous remplacer les modems wifi 4 que vous nous avez fourgués par des modems wifi 6, pour nous permettre, enfin, de bénéficier et profiter des 300 mégas et plus auxquels nous sommes abonnés ?!",interrogative,0
Instagram,"Questions, demandes d’information et d'assistance"," أرجو منكم الإجابة في أسرع وقت وشكرا",interrogative,0
Instagram,"Questions, demandes d’information et d'assistance",أشحال مدة الإلتزام,interrogative,0
Instagram,"Questions, demandes d’information et d'assistance",أشكال مدة ألإلتزام,interrogative,0
Instagram,"Questions, demandes d’information et d'assistance",سيدي جيلالي.ثانوية حسيني حسين.كاين فيبر,interrogative,0
Instagram,"Questions, demandes d’information et d'assistance",Twinbox sont ils disponible au niveau des actels ? Application TOD est elle activée ?,interrogative,0
Instagram,"Questions, demandes d’information et d'assistance",Svp..Est-ce que les modems de la fibre optique sont disponibles ou pas encore ?.,interrogative,0
Instagram,"Questions, demandes d’information et d'assistance",هل من جديد عن مودام الفيبر,interrogative,0
Instagram,"Questions, demandes d’information et d'assistance",رسلولي رقم الهاتف من فضلكم لأن هاتفي معطل,interrogative,0
Instagram,"Questions, demandes d’information et d'assistance",الجمعة هذي برك ولا ديما يفتحو بالجمعة,interrogative,0
Instagram,"Questions, demandes d’information et d'assistance",كاش برومو علىadsl,interrogative,0
Instagram,"Questions, demandes d’information et d'assistance",كاش promotion,interrogative,0
Instagram,"Questions, demandes d’information et d'assistance",Adslوقتاه ترفعو تدفق,interrogative,0
Instagram,"Questions, demandes d’information et d'assistance","كل جمعة أو إستثناءًا هذا الجمعة فقط؟كملو التوضيح من فظلكم لأنكم حددتو27ديسمبر فقط ",interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",لعنده خط قديم وحب يدخل الفيبر يشري المودام ولا باطل,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",Fi Djelfa ygolk lmodem makanch esq l3orod hadi kayna wela nchofoha fi la page bark,interrogative,0
Instagram,"Questions, demandes d’information et d'assistance",متى يطلق هذا الإشتراك,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",Be Ka قداه سلكوك؟,off-topic,0
Facebook,"Questions, demandes d’information et d'assistance",مليون ومئتيAlgérie Télécom - إتصالات الجزائر عندما ذهب وجدت اكتضاض كبير قالو لي اذهب الى احد متاجر التي تبيع المودم عندما ذهبت وجدته بسعر 12000,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",العام هذا ما درتوش برومسيون في لكارت لماذا...؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",عندي خط قديم وحبيت نبدله بالفيبر نخلص المودام ولا باطل علما ان الأشغال جارية بحينا لاستبدال القديم بالفيبر,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",Mohamed Ehab نورمالمو في نهار الاول يطلقوها,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",واش قصة المؤسسات هذه الجمعة كامل يخدموا,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",اين مودام ...؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",قصدك جبتو لمودام,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",هل من جديد في ما يخص مودام فالفيبر لحد الساعة غير متوفر في الوكالات التجارية,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",Pourquoi ces tablettes sur le guichet !?,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",قدمت طلب عبر الأنترنت. كيفاش نعرف وين عاد الطلب تاعي,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",غدوة السبت تخدمو نجم نروح,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",كيف اشترك,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",عندي 3ايام ملي دخلنا فايبر لدار اول مرة نشتاركو في إتصالات الجزائر رانا مستفادين من هذا العرض ولى لالا ممكن جواب,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",Algérie Télécom - إتصالات الجزائر حي 100 دار,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",مودام مكانش قريب 6اشهر وقتاش يوجد,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",شحال رقم الهاتف تاع اتصالات الجزائر من فضلكم .......,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",أين أولا التغطيه في معالمه,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",خطكم غير مؤهل للإستفادة من هذه الخدمة !,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",كيفية زيادة التدفق,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",هل المودام متوفر ؟؟؟؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",J'espère qu'on évoquera pas un problème de réseau sinon à quoi bon,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",تمن المودام,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",والسبب,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",هل جميع الوكالات مفتوجة؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",هذي خاصة ب من,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",اين حق العمال و القانون من ذالك,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",كفاش نقدمولكم شكوى ؟؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",هل هناك ملف ام لا,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",تطبيق tod شحال الإشتراك السنوي,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance","و من اي مكان يمكنني شراءهالسعر  ",interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",هل يمكن إستخدامه مع شريحة alger telecom 4g?,interrogative,0
Instagram,"Questions, demandes d’information et d'assistance",50 الف ؟؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",كل ايام الجمعة او اليوم المحدد فقط ؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",كي ناكتفي 500دج ذرك شحال تڨعد,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",bonjour je peux avoir un modèle de résiliation de contrat,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",وقتاش يدخلو لي مودام ممكن اجابة غير قريبا,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",حاب نشري مودام؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",هل جهاز تفي بوكس متوفر في جميع الوكلات,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",شكون لي يخصهم هذا العرض,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",خمسمياتلف؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",هذا الفيبر يتركب بالخيط ولا بلا خيط؟ ولي عندو idsl من قبل كيفاش يدير؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",انا خصني مودام 4gجديد اذا متوفر ارجو الرد وشكرا,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",اجهزة مودام شحال,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",واش هوا العرض الترويجي ها حلبونا,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",هل تقدر تركب في كابل adsl,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",ممكن نشري مودام و يعطوني لابيس,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",خصني مودام ايدوم,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",هذا المودام شحال تخلص عليه كل شهر ؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",هل مازال پرومو تغيير المودام بمودام الفايبر؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",اشتراك كاين او مودام نوكيا او zte جاب ربي,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",يعني مكانش عروض اخري لجماعة الادياسال ADSL,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",نجم نخلص فاتورة هاتف ثابت عن طريق بطاقة بنكية ؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",Espace client ??,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",هل متوفر مودام ايدوم 4g,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",السلام عليكم ربي يبارك فيكم المفيد راني حاب نشغل تعبئة احتياطية مي منعرفش هذا رقم تاعي شكون يعبيلي وشكرا جزيلا لكم 027982437 ADSL ❤️,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",الوكالة تفتح يوم السبت,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",عندي سؤال نقدر نخلص الانترنت والفاتورة في اي وكالة ولا لازم غير فالوكالة لي دفعت فيها الإشتراك اول مرة,suggestion,0
Facebook,"Questions, demandes d’information et d'assistance",Algérie Télécom - إتصالات الجزائر اريدك رد عليا عبر صفحة لكي اكون اكثر ثقة واكثر جدية شكرا لك,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",واش هو العرض الترويجي ...ممكن تفاصيله ..؟؟؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",السلام عليكم انا قمت بتأكيد الطلب و تحصلت على العقد لكن التركيب مازال ، هل يشملني العرض حتى لو كان التركيب بعد نهايته؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",Algérie Télécom - إتصالات الجزائر وكالة حاسي بحبح ولاية الجلفة فيها العرض هذاإذا كانت منطقتكم مزودة بتقنية الألياف البصرية والأشغال مكتملة,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",وقتاه تجيبولنا ليمودام الجدد؟!؟!,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",كيف أقوم بايداع طلب idom fibre الترويجي عبر الإنترنت وشكرا,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance","السلام عليكم ربي يبارك فيكم المفيد راني حاب نشغل تعبئة احتياطية مي منعرفش هذا رقم تاعي شكون يعبيلي وشكرا جزيلا لكم 027982437 ADSL ",interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",Juste pour information A ce que pour une personne qui n'a jamais eu d'abonnement ni de ligne téléphonique pour bénéficier de cette promotion ??,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",Algérie Télécom - إتصالات الجزائر هل عندما تسجل تنتظر المودام أم لا,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",في قسنطينة كاين ولا نن,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",سلام عليكم السبت تخدمو,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",أنا عندي مودام فايبر بالخيط هل ممكن أن أستفيد مجددا,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",هل السعر يتغير ( 500 دج ) وكم يصبح؟,interrogative,0
Instagram,"Questions, demandes d’information et d'assistance",نقدر نهبط فايبر عندي مودم 4g,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",علاش كون تفوت الفرصة كيفاش يصرا؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",Nessah Mohamed شحال استغرقو من الوقت باش ركبولك الفيبر في حومتك؟,off-topic,0
Facebook,"Questions, demandes d’information et d'assistance",Algérie Télécom - إتصالات الجزائر كيف نعرف ان منطقتنا مزودة بالألياف البصرية ..؟؟؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",كيفية اشتراك من فضلكم,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",فهمونا في هادي تخلص 26 يحسبوها 25,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",بصحً وين نطرحوً مشكل,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",هل هناك امكانية لتبديل المودام فالنوعية الأولى ضعيفة جدا من حيث الويفي.,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",Mohamed Kacimi شهوا مشكل؟عندكم ايدوم 4G,off-topic,0
Facebook,"Questions, demandes d’information et d'assistance",Mshl Zin يرجى التواصل في تلخاص لحل مشكلتك خويا,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",متى يتوفر مودم الفيبر الناس عندها عام و هم يستنوا,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",وانتم كم بقالكم من يوم لكي توفرو المودام,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",Modem 5ghz disponible à oran svp,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",ما هو نوع المودم؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",راكم تمدو مودم فايبر جديد ألي فيه wifi 6 ولا مازل تمدو مودم القديم? ارجو الإجابة,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",السلام عليكم عندي شهر ملي درت فيبر بصح مافهموناش كيفية التعبئة و رقم الهاتف,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",والي ماعندهمش لا فيبر لا adsl كي يديرو,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",كيفاش داير مودام الألياف البصرية هذا,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",من فضلكم كيف يمكنني إعادة تفعيل حسابي my idoom ، بالرغم من تقربي من الوكالة التجارية حيث أرشدوني بالإتصال بمصلحة الزبائن لكن دون جدوى، مع العلم أن الحساب أصبح لايفتح بالرغم من كلمة المرور الصحيحة ولكن دون جدوى، قمت بحذف التطبيق ثم إعادة تحميله عدة مرات لكن دون جدوى,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",يوسف رويبي خويا شحال راهم عروض نتاعها ؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",شحال مودام 4g,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",كم ثمن المودم 4g و هل هو متوفر؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",ل تعلمون انو لي مودام غير متوفرين في الوكالات. لماذا التهرب من الإجابة على هاذ التساؤل⛔⛔,negative,0
Facebook,"Questions, demandes d’information et d'assistance",حبيت نشري واحد وش اجراءات و مين,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",عندي عام مستخدمتش لمودام نقدر نفليكسي تمشي عادي ولا لازم نعاود نفتح بيس,suggestion,0
Facebook,"Questions, demandes d’information et d'assistance",العرض تاع 650 الف مزال متوفر,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",كفاه نسلف لاكونيكسو,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",هل هناك صيغ خاصة لعمال الصحة و التعليم خدامين و متقاعدين من فضلكم,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",هل كل الاحياء معينة ام هناك قائمة محددة,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",اريد دوموند على هذي المودام كيفاش ندير,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",التطبيق لا يعمل ما الحل,negative,1
Facebook,"Questions, demandes d’information et d'assistance",Algérie Télécom - إتصالات الجزائر عندي طلب,interrogative,0
Instagram,"Questions, demandes d’information et d'assistance",انا من ولاية الطارف كيف يمكن الحصول على المودام 4g,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",وقتاش يكمل العرض,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",Algérie Télécom - إتصالات الجزائر pouvez vous me répondre au privé ?? svp,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",وبعد الربط وبعد يخلاص شهر وشحال تسعيرة,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",انا عندي خط adsl وجاو دارو الفيبر هل انا معني؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",مودام الفيبر غير متوفر لماذا؟,interrogative,0
Instagram,"Questions, demandes d’information et d'assistance",خاوتي واحد يفهمني وش الرقم لي يقولك اكتبو هداك,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",Intéressée comment faire svp ???,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",في اي سنة توصلوا لواد سوف,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",لدارو خط جديد وعطاوهم المودام وقتاه يجو يركبوهولنا الحمامات العاصمة,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",Hatem Hezil خويا شحال عندك ملي اشتركت,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",Sami Snmjoule ستة أشهر,off-topic,0
Facebook,"Questions, demandes d’information et d'assistance",باغي نسقسيك الموقع انتاعكم دايرين المودام مجاني واهنا العرض تخلص 50الف,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",أنا عندي خط قديم هل بإمكاني الاشتراك في العرض علما ان الأشغال جارية بمدينتنا كلها لتجديد الشبكة بالفيبر,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",انا ديرتولي المودان تاع سكنات عدل اولاد فايت هل نحن معنيين بالفايبر أم لا.شكرا,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",خاوتي انا ركبولي الفيبر والمودام وكنيكسيو هايلة مي شريت مودام جديد اسكو نقدر نبيع الي عطاوهولي اللول,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",Quand ls câble et ls modems fibre sera disponible !!,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",بشحال مودام هذا,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",سرعة التدفق كم !!!,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",idom Adsl شهر شحال,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",Ťî Mö كل بلاصة ومودام تيعها ولا لا.,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",Ťî Mö المكان من فضلك,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",رامي حاب نشري شحال؟ وهل هناك تخفيض,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",Qui peut me renseigner ? J'arrive pas à me connecter sur my idoom ( je ne reçois pas le code ds ma boîte mail ).Merci,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",Bĩ Ĺàĺ شحال سحقو باش يركبولك الفيبر في حومتك؟,off-topic,0
Facebook,"Questions, demandes d’information et d'assistance",كيف نقوم بالتسجيل في my idoom.,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",شهرين شحال,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",السلام عليكم حبيت ندخل لفيبر للمنزل ما هي الوثائق وشكرا,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",او بنسبة لي معندوش خط هاتفي ثابت ؟!,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",وشيا هي ldoom fibre مودام ولا وشيا!,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",كيفية الإشتراك؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",هل يمكن إستعمال sim اتصالات الجزائر ام يشتغل فقط ب sim جيزي وفقط,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",يخلاص اليوم ولا غدوة هذا العرض,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",Combien de temps faut il pour mettre en service la ligne fibre? J'attends depuis samedi.,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",اذا كان كابل الهاتف بعيد حوالي 200 متر هل يمكن توصيله ؟؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",يادرا وفرتو المودام؟ ولا مكان حتا جديد,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",ليعيطو ل1500 ليعرف يبعتلي بريفي تعيشو,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",ولي معندوش لفيكس كيفاش يتاستي الأهلية؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",Algérie Télécom - إتصالات الجزائر يعني نقدر غدوا ندفع؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",La puce ta3 idoom 4g terkeb fi Twinbox ??,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",أريد الإشتراك,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",و ادياسال كيفاش,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",و لي مودام وقتاه يجو ؟؟؟؟,interrogative,0
Instagram,"Questions, demandes d’information et d'assistance",هاذا الفايبر كي تخلص شهر كونيكسيو يعطوك انترنات غير محدود ولا يعطوك بالجيغات,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",Djallel Djo واش مازال ما لقيتش مودام؟؟؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",خطوطنا غير مؤهلة للتحويل إلى إيدوم فيبر,interrogative,0
Instagram,"Questions, demandes d’information et d'assistance",يكتبولي غير مؤهل ؟؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",لكن أنا املك املك خط هاتف وأريد أن اشترك مباشرة هل يمكن,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",كيف يمكننا الاستفادة من هذا العرض...؟؟؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",نقدر نسلك الويقي يمشي بلا تسديد الفواتير,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",السلام عليكم حبيت نشري مودام وين كاين في وهران,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",من فظلكم وكتاش الأستقبال في الجزائر العاصمة عندي مشكل كبير يعيشكم,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",نفليكسي خمسين والا لازم نروح ليهم,suggestion,0
Facebook,"Questions, demandes d’information et d'assistance",سؤال كيف يمكن اصلاح مودام 4 ج محترف نتيجة تيار كهربائي و هل يمكن استخراج اخر من وكالة,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",Vous acceptez le paiement par carte pour cette offre ou bien il faut que je me déplace ?,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",واش هدا العرض فهمنا,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",كاين لي مودام ؟؟؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",و لي مودام نوكيا شحال من ساعة ⏰⏰⏰⏰ باش يتوفوا,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",Twin boxهل متوفر للبيع حاليا ؟؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",ماذا يقصد بنقاط الحضور,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",هل من أخبار حول اصلاحات سكان الطريق الوطني بواسماعيل,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",Les modem ce pour quand ?,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",هدا العرض هل يبقى في 2025,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance","السلام عليكم ممكن نعرف السرعة المنخفضة في تعبئة  1000دج  3500دج اشحال توصل؟ هل نفسها في جميع التعبئات ؟ ",interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",يكتبولي بلي البريد الالكتروني موجود,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",هل اذا عملت ريسات لجهاز فيبر، هل تنقطع الانترنت و يجب الذهاب الى مقر اتصالات الجزائر، ام تعود تلقايية؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",وين معرفتش,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",منعرف شكون هي الشريحة لي راح تستفاد من هذا العرض كي تروح يقولك حي موش مربوط بالالياف البصرية استنى,negative,0
Facebook,"Questions, demandes d’information et d'assistance",عندي اشتراك في جيل رابع هل عندي حق في هذا العرض زينب؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",والجيل الرابع ما كانش عروض؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",الوكالات تاعكم تخدم في 1نوفمبر؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",حاب نشارك بصح 220 الف كل شهر تسلكها بزاااف ولله,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",توين بوكس فيه ولا لا,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",كاين عرض متوفر أقل من 220 الف كل شهر ؟؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",الوكالات تاعالوكالات تاعكم تخدم في 1نوفمبر؟كم تخدم في 1نوفمبر؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",ماهو رقم الاتصال......؟ في ملا استمارة الطلب,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",كي يخلص العرض شحال تولي,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",و بعد نهاية الشهر قداه نوليو نخلصو ؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",من فضلك كم سوف يكلفنا الربط بالالياف البصريه بعد تحول من الجيل الرابع,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",ممكن شخص يساعدني,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",حاب نبدل المودام تاعي ايدوم 4G بواحد جديد من النوع هدا لي فصورة نقدر ولا لا ؟؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",ADSL أين عروض,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",اريد رقمهم,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",عندكم مودام الالياف البصرية ؟؟؟؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance","وقتاه تجيبو المودام ",interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",ماذا عن المشتركين في الفيبر لا عرض,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",كيفاه نعرف رقم نتع ثابت بش نفليكسي,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",هو بالنسبة للأحياء الخضراء كوريفة هاذا الأسبوع,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",ماشي كان اليوم آخر يوم,interrogative,0
