Réseau Social,Class,Commentaire client,category,urgent
Facebook,Messages positifs / remerciements,شكرا على العروض الجديدة دمتم فخرا في خدمة الانترنت Algérie Télécom - إتصالات الجزائر ,positive,0
Facebook,Messages positifs / remerciements,بالتوفيق والسداد والنجاح ان شاء الله,positive,0
Facebook,Messages positifs / remerciements,شكرا لكم نشكر جهدكم في العمل المتواصل ❤️,positive,0
Twitter,Messages positifs / remerciements,"Pour une fois haja tfara7, makountch ndir fi bali yji nhar win n9oulha :p",positive,0
Facebook,Messages positifs / remerciements,ربي يوفق,positive,0
Twitter,Messages positifs / remerciements,ارك الله فيكم,positive,0
Facebook,Messages positifs / remerciements,مشكورين .يعطيكم الصحة,positive,0
Instagram,Messages positifs / remerciements,والله غير راكم تريبونديو  صاحا إتصالات الجزائر,positive,0
Facebook,Messages positifs / remerciements,"wlat 3ndi 100mbps cnx jamais ida drtha fi rasi , mrc algerie telecome ",positive,0
Facebook,Messages positifs / remerciements,احسن شركة وطنية من ناحية الخدمات وسرعة الاستجابة في كل وقت وترد على الزبون في اسرع وقت,positive,0
Facebook,Messages positifs / remerciements,"شكرا انصالات الجزائر ،حقيقة الخدمة تحسنت جدا جدا في السنتين الاخيرتين, كنا في الحرب معاكم 8m تلحقنا 3,5m الأن 1gb برافو ",positive,0
Facebook,Messages positifs / remerciements,حقا تطور ملحوظ في الرد على انشغلاتنا في وقت معقول جدا,positive,0
Facebook,Messages positifs / remerciements,وأخيراً لحق البونيس 150 جبجا و 10 أيام. SMS شكراً ,positive,0
Facebook,Messages positifs / remerciements,مشكورين على المجهودات المبذولة دمتم متالقين,positive,0
Facebook,Messages positifs / remerciements,تم حل المشكلة,positive,0
Instagram,Messages positifs / remerciements,شكرا اتصالات الجزائر ❤️,positive,0
Facebook,Messages positifs / remerciements,شكرا لكم بالتوفيق اتمني ان اكون موضف عندكم,positive,0
Facebook,Messages positifs / remerciements,نتمنى لمؤسستنا كل الإزدهار و التألق شعارنا اتصالات الجزائر دائما أقرب,positive,0
Facebook,Messages positifs / remerciements,مزيدا من التألق و العطاء و النجاح الدائم اتصالات الجزائر ,positive,0
Facebook,Messages positifs / remerciements,والله لاباس الكونيكسيون تاعكم ربي يوفقكم,positive,0
Facebook,Messages positifs / remerciements,والله من بين المؤسسات التي تجعلك تشعر بأن هناك تطور في هذا الوطن ونفتخر بانجازاتها وتقدمها الملحوظ ولا نستطيع القول سوى ربي يوفقكم ومزيد من النجاحات,positive,0
Twitter,Messages positifs / remerciements,متى تعمم الايام البصرية في مدينة قالمة,interrogative,0
Facebook,Messages positifs / remerciements,شكرا اتصالات الجزائر على حسن خدمتكم,positive,0
Facebook,Messages positifs / remerciements,أستخدم الدفع الإلكتروني سواء في تعبئة الأنترنت أو تسديد فاتورة الهاتف الثابت و الحقيقة أحصل على هدايا أيام إضافية ، فعلا هذه الخدمة مفعلة ، فقط نريد عروض جديدة لمشتركي adsl ، شكرا Algérie Télécom - إتصالات الجزائر,positive,0
Facebook,Messages positifs / remerciements,يعطيكم الصحة اتصالات الجزائر و الناس نقولكم اصبرو يدخلولكم الفيبر و تتهناووضربة وحدة,positive,0
Facebook,Messages positifs / remerciements,يعطيكم الصحة وربي وفق خطاكم ويزيدكم نجاحا,positive,0
Facebook,Messages positifs / remerciements,شكرا اتصالات الجزائر,positive,0
Facebook,Messages positifs / remerciements,واحد يقول الحق كنت نعاني من تقطعات في خط ADSL كنت كل ما نعيط ترفدو عليا وتأخذو مشكل تاعي بعين الإعتبار خطرا والله بلا ما نعيطلهم وحدهم عيطولي من العاصمة سقساوني اذا تحل المشكل والحمد بعثولي فرقة تقنية مليحة وتربڨلا المشكل,positive,0
tiktok,Messages positifs / remerciements,والقادم أفضل إن شاء الله ❤❤ واصلوا المجهودات,positive,0
Facebook,Messages positifs / remerciements,بالتوفيق للمؤسسة ومزيد من التقدم والتميز الخدماتي,positive,0
Facebook,Messages positifs / remerciements,المهم عندي 000مشاكل مع اتصلات الجزائر...نخلص بالذهبية و كل شئ مليح.,positive,0
Facebook,Messages positifs / remerciements,بالتوفيق و مزيد من النجاح,positive,0
Linkedin,Messages positifs / remerciements,انجاز عظيم يعود بالنفع على أبنائنا بالدرجة الأولى والمنظومة التربوية بالدرجة الثانية نسأل الله العظيم التوفيق والسداد,positive,0
Facebook,Messages positifs / remerciements,بالتوفيق ,positive,0
Facebook,Messages positifs / remerciements,دائما الأفضل وفي الصدارة,positive,0
Facebook,Messages positifs / remerciements,دائما حاضرة في كل المناسبات بالتوفيق,positive,0
Facebook,Messages positifs / remerciements,باتوفيق,positive,0
Facebook,Messages positifs / remerciements,كل عام وانتم أقرب لزبائنكم ، شكرا إتصالات الجزائر,positive,0
Facebook,Messages positifs / remerciements,سلكني بزاف مشكورين,positive,0
Facebook,Messages positifs / remerciements,هاد التطبيق مانضنش مزال كاين لي مدارهش، خاطر مليح بزاف يسهل عليك كل شيء..دفع و شعال باقيلك ..و فاتورة الهاتف,positive,0
Facebook,Messages positifs / remerciements,نشكر اتصالات الجزائر,positive,0
Facebook,Messages positifs / remerciements,بالتوفيق في مساركم القادم ,positive,0
Facebook,Messages positifs / remerciements,شكرا اتصالات الجزائر على نشاطكم و سرعة معالجة مشاكل الزبائن,positive,0
Facebook,Messages positifs / remerciements,تطبيق رائع صراحة أول تطبيق جزائري رائع,positive,0
Facebook,Messages positifs / remerciements,شكرا يعمل غايا,positive,0
Facebook,Messages positifs / remerciements,تطبيق رائع,positive,0
Facebook,Messages positifs / remerciements,تطبيق جيد,positive,0
Facebook,Messages positifs / remerciements,تطبيق ممتاز جدا,positive,0
Facebook,Messages positifs / remerciements,تطبيق جيد,positive,0
Facebook,Messages positifs / remerciements,ألف تحية لكل عمال إتصالات الجزائر.,positive,0
Facebook,Messages positifs / remerciements,أتقدم بجزيل الشكر لكم على مجهوداتكم المبذولة 殺,positive,0
Facebook,Messages positifs / remerciements,شكرا لكم على جودة الانترنت العالية,positive,0
Facebook,Messages positifs / remerciements,عندي 1g/s حمد لله نعمة,positive,0
Facebook,Messages positifs / remerciements,صراحة قوة الانترنت رهيبة وقوية جدا,positive,0
Facebook,Messages positifs / remerciements,الحمدولله لحڨتنا شكر لكم ,positive,0
Facebook,Messages positifs / remerciements,تم تم ،و تانيك خير ملي نشقا للوكالة ،حاجة مليحةنعلمكم ان مؤسسة اتصالات الجزائر تعمل دائما لارضاء مشتركيها بأفضل الخدمات ، شكرا لثقتكم.,positive,0
Facebook,Messages positifs / remerciements,نورمالمو ديرو التطبيق my idoom مجاني في خط اتصالات الجزائر كي تخلاص الانترنت نقدرو نخلصو ماشي لازم تفليكسي باش تقدر تخلص,suggestion,0
Facebook,Messages positifs / remerciements,تحيا الجيريا تيلكون في قمة وريادة تحيا الجزائر,positive,0
Facebook,Messages positifs / remerciements,نرجو من اتصالات الجزائر ان يضع لنا شريحة خاصة بالهاتف النقال وهذا راجع لخدماتكم الرائعة والمميزة..... وشكرا,suggestion,0
Facebook,Messages positifs / remerciements,جيبو سلعة جديدة وبدلو المارشي,off-topic,0
Facebook,Messages positifs / remerciements,اشكركم على حسن الخدمة والمعاملة,positive,0
Facebook,Messages positifs / remerciements,الحقيقة اتصلة بكم مرات عديدة ، وكانت الاستجابة ومتابعة انشغالات حتى يتم خدمتي من طرف اتصالات عين البيضاء ولاية ام البواقي,positive,0
Facebook,Messages positifs / remerciements, لكم على حسن الإستقبال و الإستماع لانشغالاتنا و سرعة التدخل لحل مشاكل الشبكة.,positive,0
Facebook,Messages positifs / remerciements,شكرا على الخدمة,positive,0
Facebook,Messages positifs / remerciements,العروض الحالية متوفرة منذ مدة ، من الاحسن تقديم عروض جديدة و تحفيزية للمشتركين,suggestion,0
Facebook,Messages positifs / remerciements,مرحب بكم أرجو لكم نجاح وتوفيق في جميع أعمالكم إنشاء لله,positive,0
Facebook,Messages positifs / remerciements,عن تجربة احسن تطبيق والله نقص علينا التعب ومشقة التنقل للوكالات التجارية انا راني نخلص بيه وندفع المستحقات لي عليا وناكتيفي بيه الانترنيت حق تطبيق يستحق الشكر والتقدير,positive,0
Facebook,Messages positifs / remerciements,كل الشكر لمصلحة خدمة الزبائن بالعاصمة على حسن المعاملة والسرعة في الرد على الإنشغالات,positive,0
Facebook,Messages positifs / remerciements,كان عندنا عطب و كانت الاستجابة سريعة,positive,0
Facebook,Messages positifs / remerciements,الحقيقة تقال كل مايكون مشكل عندي في ضرف وجيز يتحل في كل الاحوال الصيانة نسبة 100/100,positive,0
Facebook,Messages positifs / remerciements,Algérie Télécom - إتصالات الجزائر شكرا لقد تم رفع العطل على الخط الهاتفية,positive,0
Facebook,Messages positifs / remerciements,خدمة ممتازة,positive,0
Facebook,Messages positifs / remerciements,صح البونيس كاين شكراً لكم,positive,0
Facebook,Messages positifs / remerciements,اود من خلال هاته الرسالة توجيه شكر كبير للمكلفة لخدمة الزبائن فبعد طرح مشكلة التدفق و لأسبوع كامل تم معالجة المشكل و ذلك بارسال الاعوان و الاتصال اليومي للتأكد و القيام باعادة تهيئة المودام و الحمد لله الاحترافية هاته في التعامل و دون شرط الذهاب و الاياب للوكالات إيجابي جدا و وجب تشجيعها,positive,0
Facebook,Messages positifs / remerciements,أفضل شركة في الجزائر ,positive,0
Facebook,Messages positifs / remerciements,شكرا جزيلا على كل ما تقدمونه,positive,0
Facebook,Messages positifs / remerciements,صح كاينة انا سلكت 160 الف عطاوني 6 ايام باطل,positive,0
Instagram,Messages positifs / remerciements,علاش ما تزيدوناش الديلي تاع الخلاص ماشي كاع الناس تخلص في هذا التاريخ انا من الجزائر العاصمة,suggestion,0
Facebook,Messages positifs / remerciements,نشكركم على جهودكم متواصلة في تحسين جودة انترنات و نتمنى لكم نجاح و مزيد من تميز لكم و لكل طاقم العامل في اتصالات الجزائر,positive,0
Facebook,Messages positifs / remerciements,"محمد مسعودي وشان صح حتى أنا كان عندي مشكل في لمودال بالإتصال معاهم جاوني شكرا جزيلا وربي يعينكم اتصالات الجزائر الفرع الأول في الجزائر العاصمة ",positive,0
Facebook,Messages positifs / remerciements,كل الشكر لكم على المجهودات المقدمة,positive,0
Facebook,Messages positifs / remerciements,بلغتكم الف مرة ران في اسبوع بدون انترنت لحد ساعة لم يتم حل مشكلتي,negative,1
Facebook,Messages positifs / remerciements,شكرا لكم على حسن الاستماع,positive,0
Facebook,Messages positifs / remerciements,نفتخر بكم على هذه الجهود المبذولة,positive,0
Facebook,Messages positifs / remerciements,ألف شكر لكل عمال اتصالات الجزائر على المجهودات التي يذلونها لتغطية كامل التراب الوطني بخدمة انترنت الألياف البصرية,positive,0
Facebook,Messages positifs / remerciements,استمرّوا..,positive,0
Facebook,Messages positifs / remerciements,Algérie Télécom - إتصالات الجزائر اشكركم من هدا المنبر لجهودكم الجبارة انحاء الوطنلتوصيل الانترنت الألياف البصرية في كل,positive,0
Facebook,Messages positifs / remerciements,باتوفيق و مزيد من النجاح,positive,0
Facebook,Messages positifs / remerciements,نشكركم على مروركم بولاية الشلف حيث لقي العرض اقبال كبير وتبقى اتصالات الجزائر دائماً أقرب,positive,0
Facebook,Messages positifs / remerciements,تحياتنا وتهانينا له بالتوفيق لكلم وللجميع,positive,0
Facebook,Messages positifs / remerciements,بدون مبالغة منذ أدخلت الالياف البصرية الفيبر منذ عامين لا استطيع تذكر كم مرة انقطعت ممكن لا تتجاوز 4 مرات و ثواني معدودة او دقائق في المجمل,positive,0
Facebook,Messages positifs / remerciements,مجربة مية بالمية، جددت الاشتراك السبت الماضي ، اليوم تم إضافة 3 أيام للاشتراك الانترنيت.,positive,0
Facebook,Messages positifs / remerciements,عطلة نهاية اسبوع ممتعة للجميع و لفريق صفحة اتصالات الجزائر 殺,off-topic,0
Facebook,Messages positifs / remerciements,تحية مني خالصة الى كل عمال اتصالات الجزائر /شراف,off-topic,0
Linkedin,Messages positifs / remerciements,فرصة رائعة,positive,0
Instagram,Messages positifs / remerciements,Merci Rahi l79t  Connexion rapidement,positive,0
Facebook,Messages positifs / remerciements,احسن عرض ، شكرا Algérie Télécom - إتصالات الجزائر اتصالات الجزائر,positive,0
Facebook,Messages positifs / remerciements,... هذا العرض يجب أن يرتبط بكل اشتراك في عروض إيدوم فايبر على طول العاام .,suggestion,0
Facebook,Messages positifs / remerciements,تحية خالصة مني لعمال اتصالات الجزائر,positive,0
Facebook,Messages positifs / remerciements,روعة تمت التعبئة بالبطاقة واستفدت شكرا اتصالات الجزائر,positive,0
Facebook,Messages positifs / remerciements,احسن اتصالات الجزائر في الجزائر,positive,0
Facebook,Messages positifs / remerciements,دير طلب يديرولك الفيبر ,off-topic,0
Facebook,Messages positifs / remerciements,Algérie Télécom - إتصالات الجزائر احسنتم الرد,positive,0
Facebook,Messages positifs / remerciements,شكرا اتصلات الجزائر بومرداس فرع خميس خنشلة 24ساعة ما بين الطلب والتركيب .معجزة في الجزاىر,positive,0
Facebook,Messages positifs / remerciements,وراء كل نجاح مؤسسة رجال واقفون,positive,0
Facebook,Messages positifs / remerciements,كل الشكر للمدير العملياتي #DOT_BATNA,positive,0
Facebook,Messages positifs / remerciements,مجهودات ملحوظة في المجال نتمناو تكملوا على هذا المنوال,positive,0
Facebook,Messages positifs / remerciements,مشاءالله احترافية كبيرة ان شاءالله القادم احسن,positive,0
Facebook,Messages positifs / remerciements,دائما اقرب مزيد من الإنجازات ان شاءالله,positive,0
Linkedin,Messages positifs / remerciements,مزيدا من الإنجازات و النجاحات لإتصالات الجزائر.,positive,0
Linkedin,Messages positifs / remerciements,نجاح ممتاز ،كونكسيو جيدة ،،واصلوا على هذا المنوال ،مبروك عليكم..نرجو منكم الإستمرار.,positive,0
Facebook,Messages positifs / remerciements,شكرا هلى كل المجهودات التي بذلتموها,positive,0
Facebook,Messages positifs / remerciements,نعم في كل مرة أسدد الفاتورة أو الأنترنت إلكترونيا بعد عدة أيام أتحصل على bonus وأعرف ذلك عن طريق فضاء الزبون لاتصالات الجزائر حيث أجد تاريخ انتهاء الانترنت تغير وكذلك 30دقيقة كلام من الهاتف الثابت نحو الهاتف النقال.,positive,0
Facebook,Messages positifs / remerciements,برافوووووووووو,positive,0
Idoom Market,Messages positifs / remerciements,نتقرب منكم اكثرررر.. بطاقات المباشر متوفرة في الفضاء التجارية ل Algérie Télécom - إتصالات الجزائر,positive,0
Facebook,Messages positifs / remerciements,Algérie Télécom - إتصالات الجزائر شكرا اتصالات الجزائر تحية تقدير لكم مني انا شخصيا,positive,0
Facebook,Messages positifs / remerciements,Algérie Télécom - إتصالات الجزائر شكرا لكم على تفانيكم في العمل,positive,0
Facebook,Messages positifs / remerciements,En tt cas 2024 Algérie Télécom - إتصالات الجزائر a fait C preuves bravo ,positive,0
Facebook,Messages positifs / remerciements,Bravo à toute l’équipe AT et plein de succès pour l’année 2025 ❤️,positive,0
Facebook,Messages positifs / remerciements,Bravo à tous ,positive,0
Facebook,Messages positifs / remerciements,Bravo à toute l’équipe AT et plein de succès pour l’année 2025 ❤️,positive,0
Facebook,Messages positifs / remerciements,Bravo à tout les équipes,positive,0
Linkedin,Messages positifs / remerciements,"Merci pour ce beau récapitulatif qui reflète tout le travail accompli et l'impact positif de nos actions cette année. Bravo pour ces réussites inspirantes et cet engagement constant envers l'innovation et la proximité. Nous sommes impatients de découvrir ce que 2025 nous réserve avec notre entreprise Algérie Télécom !""",positive,0
Facebook,Messages positifs / remerciements,Bravo,positive,0
Facebook,Messages positifs / remerciements,Bravo l'équipe,positive,0
Facebook,Messages positifs / remerciements,Bravo à toutes et tous pour tout ce que vous avez fournis pour atteindre les objectifs pour l'année 2024.,positive,0
Instagram,Messages positifs / remerciements,"Bravo, beaucoup de succès pour notre Do Alger ouest",positive,0
Linkedin,Messages positifs / remerciements,Bravo Algérie Télécom,positive,0
Facebook,Messages positifs / remerciements,"Bravo, Bonne continuation",positive,0
Facebook,Messages positifs / remerciements,Mes sincères félicitations pour notre chère amie et collègue salima lakhal que dieu te protège bravo,off-topic,0
Facebook,Messages positifs / remerciements,Fière de faire partie de la famille AT et bravo à à tous,positive,0
Linkedin,Messages positifs / remerciements,"L'innocence, dans toute sa beauté, domine.. Belle initiative, bravo Algérie Télécom. Yennayer amervouh",positive,0
Facebook,Messages positifs / remerciements,Toute mes félicitations pour toi Salima bravo,off-topic,0
TikTok,Messages positifs / remerciements,asegaze amegaze bravo 殺殺殺殺,positive,0
TikTok,Messages positifs / remerciements,Très belle initiative bravo ♥️,positive,0
Linkedin,Messages positifs / remerciements,"Bravo aux organisateurs, assougass ameghaz",positive,0
TikTok,Messages positifs / remerciements,asegaze amegaze bravo 殺殺殺殺,positive,0
TikTok,Messages positifs / remerciements,Bravoo,positive,0
Facebook,Messages positifs / remerciements,Bravo,positive,0
Linkedin,Messages positifs / remerciements,"Bravo pour cette nouvelle identité visuelle Business, qui consolidera son positionnement sur le marché et renforcera son attractivité auprès des clients professionnels.",positive,0
Linkedin,Messages positifs / remerciements,Bravo à Vous tous. Keep up the good work!,positive,0
Linkedin,Messages positifs / remerciements,Bravo Algérie télécom pour ce développement continue !,positive,0
Linkedin,Messages positifs / remerciements,bravo et bon courage mais arretez de signer vos commentaires yasmine c'est algerie telecom qui parle,suggestion,0
Linkedin,Messages positifs / remerciements,"Bravo, bonne continuation.",positive,0
Facebook,Messages positifs / remerciements,Alfa Bravo عندي وظيفة يمكنك من خلالها استلام الأموال كل ست ساعات عبر الإنترنت في شركة الكويت أرسل لي رسالة خاصة وسأخبرك المزيد عنها,off-topic,0
Facebook,Messages positifs / remerciements,Monsieur ait Hamouda bravo bon continuation,off-topic,0
Facebook,Messages positifs / remerciements,Bravo bonne continuation ,positive,0
Facebook,Messages positifs / remerciements,مبادرة جيدة bravo ,positive,0
Facebook,Messages positifs / remerciements,Excellent. Mais il faudrait des routeur avec un port 2.5gb pour supporter ceux qui ont la 1.2gb mais ça reste excellent! Bravo,suggestion,0
Facebook,Messages positifs / remerciements,- تمت العملية بنجاح،شكرا.,positive,0
Facebook,Messages positifs / remerciements,تم الرد و حل المشكلة شكرا,positive,0
Facebook,Messages positifs / remerciements,Algérie Télécom - إتصالات الجزائر اعتذر منكم في اليوم الاول من الاشتراك لم تضف الهدية و افتكرت انكم تروجون لشيء والفعل شيء لكن بعد تفقد حسابي وجدتها المهم شكرا واعتذر منكم ولاتصالات الجزأئر,positive,0
Facebook,Messages positifs / remerciements,مبروك وان شاءالله تكون فال خير عليكم وشكرا للجميع مزيدا من التألق والانجازات بالتوفيق,positive,0
Facebook,Messages positifs / remerciements,نريد تخفيضات في الأسعار الفيبر لأنها مرتفعة بالنسبة للمواطنين وشكرا ,suggestion,0
Facebook,Messages positifs / remerciements,Algérie Télécom - إتصالات الجزائر عودت ولات تمشي شكرا,positive,0
TikTok,Messages positifs / remerciements,مبادرة طيبة من اتصالات الجزائر شكراً لكم,positive,0
Facebook,Messages positifs / remerciements,شكرا لكم على حسن خدمتكم,positive,0
Facebook,Messages positifs / remerciements,كانت عندي 15 طلعتها 30 رحمة ربي تفراج بلا تقطيع والتحميل رهيب شكرا اتصالات الجزائر ونتمنا كل جزائري تلبولو طلباتو ويتمتع كيما كيفي,positive,0
Facebook,Messages positifs / remerciements,شكرا لكم,positive,0
Facebook,Messages positifs / remerciements,"شكرا لكم, راني من البارح وانا نسأل هذا الإستفسار.",positive,0
Facebook,Messages positifs / remerciements,Algérie Télécom - إتصالات الجزائر تم طرح انشغالي وقد تم تزودي بالانترنات الألياف البصرية شكرا لكم,positive,0
Facebook,Messages positifs / remerciements,Algérie Télécom - إتصالات الجزائر مشكورين على هذه المجهودات التي تبذلونها,positive,0
Facebook,Messages positifs / remerciements,دائما نحو الافضل,positive,0
Instagram,Messages positifs / remerciements,ما شاء الله اتصالات الجزائر 朗,positive,0
Facebook,Messages positifs / remerciements,كل عام واتصالات الجزائر في الريادة,positive,0
Facebook,Messages positifs / remerciements,با التوفيق ان شاءالله عمل وعمل ناتي بنتائج,positive,0
Facebook,Messages positifs / remerciements,المزيد من النجاح والتألق,positive,0
Facebook,Messages positifs / remerciements,مزيدا من النجاحات والتألق لنا ولمؤسستنا,positive,0
Facebook,Messages positifs / remerciements,مزيدا من النجاحات والتألق,positive,0
Facebook,Messages positifs / remerciements,اقولها لكم من مدينة سطيف الجميلة : انتم يا اتصالات الجزائر فى المستوى : تتابعون الانشغالات وتجيبون على التساؤلات وتتكفلون بالمشكلات .. انتم على الطريق الصحيح ..بالتوفيق لكم ..,positive,0
Facebook,Messages positifs / remerciements,الشركة الوحيدة لي تحسنت بعد حراك 2019,positive,0
Facebook,Messages positifs / remerciements,لقد تم تجربة العرض,positive,0
Facebook,Messages positifs / remerciements,إتصالات الجزائر؛ رؤية واضحة، خدمات متميزة و آفاق واسعة.,positive,0
Facebook,Messages positifs / remerciements,عن تجربة شهادة لله ... مؤسسة رغم صعاب أصبحت اكثر احترافية ...زيدو حسنوا خدمات شويا وربي يبارك,positive,0
Facebook,Messages positifs / remerciements,تحية خاصة للمدير الولائي السيد سعيدون و تحية للطاقم كله,off-topic,0
Facebook,Messages positifs / remerciements,استمروا 論,positive,0
Facebook,Messages positifs / remerciements,Sahit,positive,0
Facebook,Messages positifs / remerciements,ربي يعونكم,positive,0
Facebook,Messages positifs / remerciements,Algérie Télécom - إتصالات الجزائر عودت ولات تمشي شكرا,positive,0
TikTok,Messages positifs / remerciements,مبادرة طيبة من اتصالات الجزائر شكراً لكم,positive,0
Facebook,Messages positifs / remerciements,نعمة الفيبر ,positive,0
Facebook,Messages positifs / remerciements,تم,positive,0
Facebook,Messages positifs / remerciements,,positive,0
Twitter,Messages positifs / remerciements,الله يبارك,positive,0
Facebook,Messages positifs / remerciements,بالتوفيق ان شاءالله,positive,0
Facebook,Messages positifs / remerciements,الدفع الالكتروني خدمة راقية تخفف العبء على الزبون,positive,0
Facebook,Messages positifs / remerciements,شكرا لكم على حسن خدمتكم,positive,0
Facebook,Messages positifs / remerciements,كانت عندي 15 طلعتها 30 رحمة ربي تفراج بلا تقطيع والتحميل رهيب شكرا اتصالات الجزائر ونتمنا كل جزائري تلبولو طلباتو ويتمتع كيما كيفي,positive,0
Facebook,Messages positifs / remerciements,نفختر بكم دمتم بكل ود,positive,0
Facebook,Messages positifs / remerciements,شكرا لكم,positive,0
Facebook,Messages positifs / remerciements,"شكرا لكم, راني من البارح وانا نسأل هذا الإستفسار.",positive,0
Facebook,Messages positifs / remerciements,Algérie Télécom - إتصالات الجزائر تم طرح انشغالي وقد تم تزودي بالانترنات الألياف البصرية شكرا لكم,positive,0
Facebook,Messages positifs / remerciements,بالتوفيق والسداد والنجاح والمزيد من التألق,positive,0
Facebook,Messages positifs / remerciements,اتصالات الجزائر دائما الاقرب,positive,0
Facebook,Messages positifs / remerciements,مشكورين على المجهودات المبذولة حبت نشكر عمي السعيد غليس الرجل الطيب الخلوق موظّف باتصالات الجزائر سوق اهراس عامل محترف بامتياز,positive,0
Facebook,Messages positifs / remerciements,حاجة مليحة,positive,0
Facebook,Messages positifs / remerciements,اتصالات الجزائر رائدة في مجالها في الجزائر,positive,0
Facebook,Messages positifs / remerciements,شكرا اتصالات الجزائر ,positive,0
Facebook,Messages positifs / remerciements,مشكورين على المجهودات المبذولة,positive,0
Facebook,Messages positifs / remerciements,التحول الرقمي بقيادة ,positive,0
Facebook,Messages positifs / remerciements,بالتوفيق والسداد .,positive,0
Facebook,Messages positifs / remerciements,يعطيك صحة,positive,0
Facebook,Messages positifs / remerciements,التطبيق راهو مستقر شكرا,positive,0
Twitter,Messages positifs / remerciements,تحسن ملحوظ الله يبارك,positive,0
Facebook,Messages positifs / remerciements,من حسن الا الاحسن ان شاءالله ربي يدومها عليكم,positive,0
Facebook,Messages positifs / remerciements,ربي يوفق مزيد من النجاحات,positive,0
Facebook,Messages positifs / remerciements,الف مبروك التكريم اتصالات الجزائر دائماً رائدة,positive,0
Facebook,Messages positifs / remerciements,شكرا جزيلا على المصداقية,positive,0
Facebook,Messages positifs / remerciements,انا رفعتها و تحصلت على شهر مجاني,positive,0
Facebook,Messages positifs / remerciements,الحمد لله أستفدت من العرض شكرا,positive,0
Facebook,Messages positifs / remerciements,شكرا لقد فزت بريبيتور و شهر مجاني,positive,0
Facebook,Messages positifs / remerciements,مشكورين #إتصالات_الجزائر على كل المجهودات المبذولة,positive,0
Facebook,Messages positifs / remerciements,الحمد لله اني كنت من الرابحين شكرا,positive,0
Facebook,Messages positifs / remerciements,فزت بالمكرر والحمد لله,positive,0
Facebook,Messages positifs / remerciements,رفعت التدفق وتم حصولي على شهر مجاني شكرا,positive,0
Facebook,Messages positifs / remerciements,شكرا Algérie Télécom - إتصالات الجزائر على المبادرة ، فزت بمكرر الاشارة wifi6 وشهر انترنت مجاني.,positive,0
Facebook,Messages positifs / remerciements,اليوم تلقيت اتصال من الوكالة اخبروني بضرورة التقدم لاستلام جهاز مكرر wifi كنت قد رفعت التدفق في اليوم الثامن .,positive,0
Facebook,Messages positifs / remerciements,ربحت وجبتو وركبتو وراه يخدم,positive,0
Facebook,Messages positifs / remerciements,استلمت الهدية يوم امس بباب الواد ، شكرا,positive,0
Facebook,Messages positifs / remerciements,شكرا لكم على الشفافية و المفجآت التي تعودنها منكم الصدق و المصدقية استلمت الهدية يوم امس من مكتب مدينة وادارهيو ولاية غليزان الذين بدورهم نشكرهم على حسن المعاملة لارضاء الزبائن شكرا و الف شكر,positive,0
Facebook,Messages positifs / remerciements,الى الأمام بالتوفيق ومزيد من النجاحات,positive,0
Facebook,Messages positifs / remerciements,نجاحات متتالية و نسق تصاعدي ألف مبروك لجميع عمال Algérie Télécom - إتصالات الجزائر  و كل الثناء لمهندس القيادة Adel Bentoumi عادل بن تومي .,positive,0
Facebook,Messages positifs / remerciements,1.9 مليون❤️❤️للجميع.,off-topic,0
Facebook,Messages positifs / remerciements,استلمت الهدية و ثلاثون يوم بونوس,positive,0
Facebook,Messages positifs / remerciements,شكرا لقد استفدت من مكرر إشارة مجاني,positive,0
Facebook,Messages positifs / remerciements,ألف مبروك ومزيد من النجاح,positive,0
Facebook,Messages positifs / remerciements,طلعت الديبي و ربحت شكرا 﫡,positive,0
Instagram,Messages positifs / remerciements,,positive,0
Instagram,Messages positifs / remerciements,❤️❤️❤️❤️,positive,0
Facebook,Messages positifs / remerciements,دائما أقرب الاتصالات الجزائر ,positive,0
Facebook,Messages positifs / remerciements,استلمت اليوم مكرر الإشارة بعد الإتصال من الوكالة شكرا و تحية على المصداقية,positive,0
Facebook,Messages positifs / remerciements,صح فطوركم تحصلت اليوم صباحا على مكرر الاشارة مشكورين,positive,0
Facebook,Messages positifs / remerciements,صح فطوركم، شاركت وفزت بمكرر wifi6,positive,0
Facebook,Messages positifs / remerciements,شكرا على الثقة ليوم رفدت مكرر الويفي,positive,0
Facebook,Messages positifs / remerciements,مشكورين على ذلك,positive,0
Facebook,Messages positifs / remerciements,طلعتها الي 30 ميغا نتفرج بيها في tv بدون انقطاع وبكل حرية فوق هاك ماعندي ما ندير بيها ..,positive,0
Facebook,Messages positifs / remerciements,عرض هايل مشكروين نتمنى مزيد التألق,positive,0
Facebook,Messages positifs / remerciements,Algérie Télécom - إتصالات الجزائر مشكورين,positive,0
Facebook,Messages positifs / remerciements,القطاع الوحيد لي تحسن صراحة,positive,0
Facebook,Messages positifs / remerciements,بالتوفيق مزيدا من النجاح والتألق,positive,0
Facebook,Messages positifs / remerciements,بالتوفيق والسداد والنجاح والمزيد من التألق,positive,0
Instagram,Messages positifs / remerciements,بالتوفيق لاتصالات الجزائر ,positive,0
Facebook,Messages positifs / remerciements,بالتوفيق,positive,0
Facebook,Messages positifs / remerciements,بالتوفيق و دائما اقرب,positive,0
Facebook,Messages positifs / remerciements,راني نستعمل الدفع الاكتروني روعة,positive,0
